invoice_id,store_id,customer_id,invoice_date,payment_method,line_item,product_id,quantity,unit_price,discount
8678,27,,2023-09-23 15:49:00,PayPal,4,1872,3,6.73,0
8678,27,,2023-09-23 15:49:00,PayPal,5,1334,6,5.38,0.15
8679,35,946,2025-05-01 15:03:00,Gift Card,1,2223,2,29.3,0
8679,35,946,2025-05-01 15:03:00,Gift Card,2,1793,2,8.13,0.1
8679,35,946,2025-05-01 15:03:00,Gift Card,3,1907,1,24.23,0
8680,4,213,2023-12-17 20:44:00,PayPal,1,1212,5,8.43,0
8680,4,213,2023-12-17 20:44:00,PayPal,2,17,5,14.5,0
8681,44,447,2024-11-18 16:38:00,Debit Card,1,2357,2,3.37,0
8681,44,447,2024-11-18 16:38:00,Debit Card,2,529,3,6.84,0.1
8682,50,897,2023-02-16 20:03:00,Mobile Pay,1,248,6,23.35,0.15
8682,50,897,2023-02-16 20:03:00,Mobile Pay,2,472,3,16.64,0.15
8682,50,897,2023-02-16 20:03:00,Mobile Pay,3,49,6,32.03,0.1
8682,50,897,2023-02-16 20:03:00,Mobile Pay,4,1659,5,6.43,0.1
8682,50,897,2023-02-16 20:03:00,Mobile Pay,5,2278,5,12.22,0
8683,47,843,2024-08-25 16:19:00,PayPal,1,992,6,8.52,0
8683,47,843,2024-08-25 16:19:00,PayPal,2,1069,5,5.82,0.15
8683,47,843,2024-08-25 16:19:00,PayPal,3,2427,5,10.99,0.2
8683,47,843,2024-08-25 16:19:00,PayPal,4,1156,2,9.12,0
8684,6,829,2025-05-01 21:36:00,Mobile Pay,1,550,5,31.75,0
8685,22,327,2024-06-21 18:17:00,Mobile Pay,1,2072,5,10.87,0
8686,24,304,2023-12-21 19:13:00,Gift Card,1,524,2,5.78,0
8687,49,,2025-10-27 08:39:00,PayPal,1,2043,4,11.99,0
8687,49,,2025-10-27 08:39:00,PayPal,2,2459,4,31.39,0.15
8687,49,,2025-10-27 08:39:00,PayPal,3,2029,3,2.55,0.05
8687,49,,2025-10-27 08:39:00,PayPal,4,637,4,14.39,0
8687,49,,2025-10-27 08:39:00,PayPal,5,1055,3,4.41,0.1
8687,49,,2025-10-27 08:39:00,PayPal,6,181,3,6.43,0.1
8688,19,,2024-11-17 06:14:00,EBT,1,1307,3,11.92,0
8688,19,,2024-11-17 06:14:00,EBT,2,1170,4,11.68,0.05
8688,19,,2024-11-17 06:14:00,EBT,3,483,3,11.91,0
8688,19,,2024-11-17 06:14:00,EBT,4,401,4,13.44,0.15
8688,19,,2024-11-17 06:14:00,EBT,5,955,6,11.25,0
8689,17,544,2024-04-25 17:38:00,Credit Card,1,157,5,10.53,0.05
8689,17,544,2024-04-25 17:38:00,Credit Card,2,1816,6,5.89,0.1
8689,17,544,2024-04-25 17:38:00,Credit Card,3,1000,1,2.3,0.05
8689,17,544,2024-04-25 17:38:00,Credit Card,4,987,4,21.19,0.15
8690,42,312,2024-08-27 16:39:00,Mobile Pay,1,93,6,8.04,0.15
8690,42,312,2024-08-27 16:39:00,Mobile Pay,2,609,1,4.27,0.2
8691,41,,2024-08-21 10:46:00,Gift Card,1,2153,1,1.36,0
8691,41,,2024-08-21 10:46:00,Gift Card,2,860,5,3.38,0
8691,41,,2024-08-21 10:46:00,Gift Card,3,524,3,5.78,0
8691,41,,2024-08-21 10:46:00,Gift Card,4,1498,1,32.62,0
8692,1,478,2024-08-13 21:37:00,PayPal,1,21,5,12.38,0.2
8693,50,100946,2024-03-04 06:39:00,Credit Card,1,203,1,29.86,0.2
8693,50,100946,2024-03-04 06:39:00,Credit Card,2,2393,1,12.25,0
8693,50,100946,2024-03-04 06:39:00,Credit Card,3,1386,1,5.45,0
8693,50,100946,2024-03-04 06:39:00,Credit Card,4,882,2,6.17,0
8693,50,100946,2024-03-04 06:39:00,Credit Card,5,2184,6,10.64,0.2
8693,50,100946,2024-03-04 06:39:00,Credit Card,6,1291,6,5.96,0.15
8693,50,100946,2024-03-04 06:39:00,Credit Card,7,844,1,8.05,0.15
8694,23,998,2024-04-01 21:48:00,Gift Card,1,2229,4,11.64,0.05
8695,1,335,2024-11-14 19:42:00,Credit Card,1,1017,3,5.0,0.2
8695,1,335,2024-11-14 19:42:00,Credit Card,2,128,3,4.79,0
8695,1,335,2024-11-14 19:42:00,Credit Card,3,409,1,7.32,0.2
8696,32,154,2024-06-20 18:16:00,PayPal,1,762,3,12.21,0.2
8696,32,154,2024-06-20 18:16:00,PayPal,2,155,5,31.08,0
8697,11,83,2024-04-13 21:47:00,EBT,1,2132,3,11.4,0
8697,11,83,2024-04-13 21:47:00,EBT,2,1696,3,18.09,0.2
8697,11,83,2024-04-13 21:47:00,EBT,3,1772,1,11.39,0.1
8698,5,,2025-09-13 18:40:00,Cash,1,1806,2,4.94,0.05
8699,31,20557,2025-03-29 20:41:00,EBT,1,545,3,6.08,0.1
8699,31,20557,2025-03-29 20:41:00,EBT,2,2355,3,5.12,0.15
8699,31,20557,2025-03-29 20:41:00,EBT,3,1058,1,9.2,0
8699,31,20557,2025-03-29 20:41:00,EBT,4,1214,5,33.76,0.2
8699,31,20557,2025-03-29 20:41:00,EBT,5,112,3,8.53,0
8700,28,107626,2023-12-30 12:11:00,Debit Card,1,1466,3,12.14,0.05
8700,28,107626,2023-12-30 12:11:00,Debit Card,2,734,6,5.88,0.05
8701,25,34515,2025-11-26 12:02:00,EBT,1,1650,2,8.12,0.05
8702,23,,2024-11-28 19:27:00,PayPal,1,322,5,14.4,0.05
8702,23,,2024-11-28 19:27:00,PayPal,2,172,5,29.54,0.15
8702,23,,2024-11-28 19:27:00,PayPal,3,1983,3,5.11,0.15
8703,40,805,2023-01-05 12:19:00,Mobile Pay,1,946,4,8.37,0
8704,31,600,2025-02-28 07:48:00,Cash,1,293,1,11.61,0
8704,31,600,2025-02-28 07:48:00,Cash,2,1218,6,3.36,0
8704,31,600,2025-02-28 07:48:00,Cash,3,2311,2,5.12,0
8704,31,600,2025-02-28 07:48:00,Cash,4,156,2,7.61,0.05
8704,31,600,2025-02-28 07:48:00,Cash,5,100,5,12.73,0
8704,31,600,2025-02-28 07:48:00,Cash,6,2375,1,7.29,0
8704,31,600,2025-02-28 07:48:00,Cash,7,2395,1,6.92,0
8705,19,422,2025-08-11 14:16:00,EBT,1,1532,4,8.08,0
8705,19,422,2025-08-11 14:16:00,EBT,2,1189,5,19.43,0
8705,19,422,2025-08-11 14:16:00,EBT,3,86,2,6.6,0
8705,19,422,2025-08-11 14:16:00,EBT,4,1258,2,2.68,0.15
8705,19,422,2025-08-11 14:16:00,EBT,5,2467,6,10.61,0
8706,37,53,2023-04-12 10:37:00,Cash,1,2239,5,1.48,0.1
8707,10,56,2024-04-18 07:11:00,Credit Card,1,770,4,14.73,0
8708,18,72789,2025-03-29 17:55:00,Debit Card,1,750,6,8.55,0.05
8708,18,72789,2025-03-29 17:55:00,Debit Card,2,711,3,22.14,0.2
8708,18,72789,2025-03-29 17:55:00,Debit Card,3,1533,3,8.88,0
8708,18,72789,2025-03-29 17:55:00,Debit Card,4,1612,6,2.54,0.2
8708,18,72789,2025-03-29 17:55:00,Debit Card,5,1921,5,22.52,0.1
8708,18,72789,2025-03-29 17:55:00,Debit Card,6,1779,4,7.56,0.05
8709,2,507,2025-12-19 21:22:00,Mobile Pay,1,1172,4,3.79,0.2
8709,2,507,2025-12-19 21:22:00,Mobile Pay,2,928,3,9.71,0.2
8709,2,507,2025-12-19 21:22:00,Mobile Pay,3,945,3,10.2,0.05
8709,2,507,2025-12-19 21:22:00,Mobile Pay,4,1684,6,4.23,0
8709,2,507,2025-12-19 21:22:00,Mobile Pay,5,1932,5,4.83,0
8709,2,507,2025-12-19 21:22:00,Mobile Pay,6,1191,4,6.54,0.1
8709,2,507,2025-12-19 21:22:00,Mobile Pay,7,412,6,10.94,0.2
8710,4,856,2024-12-09 18:47:00,Gift Card,1,1331,1,13.31,0.05
8710,4,856,2024-12-09 18:47:00,Gift Card,2,1540,4,4.78,0
8710,4,856,2024-12-09 18:47:00,Gift Card,3,1063,2,11.21,0
8711,1,398,2023-09-14 08:50:00,PayPal,1,935,6,30.07,0.2
8712,30,629,2024-04-06 09:05:00,Debit Card,1,1700,1,16.92,0
8713,2,,2023-09-25 17:56:00,Cash,1,1550,5,13.47,0
8713,2,,2023-09-25 17:56:00,Cash,2,724,4,12.37,0.1
8713,2,,2023-09-25 17:56:00,Cash,3,85,5,16.06,0.05
8714,38,773,2023-06-13 11:42:00,PayPal,1,2095,3,12.33,0.1
8715,47,73,2024-10-21 12:31:00,Debit Card,1,2246,4,6.31,0
8715,47,73,2024-10-21 12:31:00,Debit Card,2,1626,5,5.41,0
8716,26,78186,2024-03-23 07:25:00,Gift Card,1,702,6,12.06,0
8717,27,996,2023-08-15 17:03:00,Mobile Pay,1,1990,5,1.46,0
8717,27,996,2023-08-15 17:03:00,Mobile Pay,2,214,6,10.22,0
8717,27,996,2023-08-15 17:03:00,Mobile Pay,3,1623,5,8.95,0.05
8717,27,996,2023-08-15 17:03:00,Mobile Pay,4,317,4,12.8,0.15
8717,27,996,2023-08-15 17:03:00,Mobile Pay,5,1673,5,31.76,0
8717,27,996,2023-08-15 17:03:00,Mobile Pay,6,2358,1,25.99,0
8718,24,,2024-08-26 21:23:00,Gift Card,1,2003,5,29.2,0
8718,24,,2024-08-26 21:23:00,Gift Card,2,1928,1,4.47,0
8718,24,,2024-08-26 21:23:00,Gift Card,3,1761,6,32.96,0.2
8718,24,,2024-08-26 21:23:00,Gift Card,4,1161,6,13.09,0.15
8718,24,,2024-08-26 21:23:00,Gift Card,5,150,5,11.43,0.1
8719,18,896,2023-03-14 15:16:00,Cash,1,326,4,14.62,0.05
8719,18,896,2023-03-14 15:16:00,Cash,2,1682,5,5.69,0
8719,18,896,2023-03-14 15:16:00,Cash,3,2097,6,7.78,0.2
8719,18,896,2023-03-14 15:16:00,Cash,4,1773,5,28.14,0.1
8719,18,896,2023-03-14 15:16:00,Cash,5,2182,3,6.63,0
8720,33,,2023-03-10 11:28:00,EBT,1,2343,6,19.79,0
8721,17,87,2023-08-12 16:55:00,Mobile Pay,1,1196,6,12.55,0.05
8721,17,87,2023-08-12 16:55:00,Mobile Pay,2,311,2,2.14,0.05
8721,17,87,2023-08-12 16:55:00,Mobile Pay,3,1027,1,10.14,0
8721,17,87,2023-08-12 16:55:00,Mobile Pay,4,1658,3,12.79,0.15
8721,17,87,2023-08-12 16:55:00,Mobile Pay,5,1880,4,12.41,0.2
8721,17,87,2023-08-12 16:55:00,Mobile Pay,6,29,4,25.61,0.2
8721,17,87,2023-08-12 16:55:00,Mobile Pay,7,357,3,4.43,0.05
8721,17,87,2023-08-12 16:55:00,Mobile Pay,8,8,2,7.12,0
8722,40,810,2023-08-24 20:50:00,Gift Card,1,1879,3,2.21,0
8723,29,864,2024-11-04 19:18:00,Gift Card,1,64,2,8.35,0
8723,29,864,2024-11-04 19:18:00,Gift Card,2,2359,1,1.75,0.15
8724,24,41,2023-07-13 06:36:00,Debit Card,1,195,4,7.78,0
8725,10,817,2024-04-05 13:33:00,Gift Card,1,26,5,30.0,0
8725,10,817,2024-04-05 13:33:00,Gift Card,2,755,6,10.46,0.2
8725,10,817,2024-04-05 13:33:00,Gift Card,3,2479,2,9.15,0
8725,10,817,2024-04-05 13:33:00,Gift Card,4,2462,1,6.15,0
8725,10,817,2024-04-05 13:33:00,Gift Card,5,786,3,11.1,0.05
8726,4,56382,2025-02-22 19:41:00,Gift Card,1,1933,5,13.63,0.15
8726,4,56382,2025-02-22 19:41:00,Gift Card,2,730,5,5.24,0
8726,4,56382,2025-02-22 19:41:00,Gift Card,3,982,6,7.01,0.15
8726,4,56382,2025-02-22 19:41:00,Gift Card,4,390,4,2.67,0
8727,25,550,2025-11-09 15:11:00,Credit Card,1,2351,4,33.44,0.2
8727,25,550,2025-11-09 15:11:00,Credit Card,2,2407,5,3.94,0
8727,25,550,2025-11-09 15:11:00,Credit Card,3,1933,1,13.63,0
8727,25,550,2025-11-09 15:11:00,Credit Card,4,1909,4,5.8,0.05
8727,25,550,2025-11-09 15:11:00,Credit Card,5,1816,4,5.89,0
8727,25,550,2025-11-09 15:11:00,Credit Card,6,1287,6,3.62,0.05
8727,25,550,2025-11-09 15:11:00,Credit Card,7,1040,1,4.9,0
8728,38,38875,2024-10-05 12:02:00,Mobile Pay,1,2476,3,10.15,0
8728,38,38875,2024-10-05 12:02:00,Mobile Pay,2,863,1,11.36,0.2
8729,6,95036,2023-03-19 10:04:00,Debit Card,1,432,1,2.25,0
8729,6,95036,2023-03-19 10:04:00,Debit Card,2,941,5,12.6,0.15
8730,44,680,2025-05-18 15:14:00,Credit Card,1,2160,1,12.01,0.2
8730,44,680,2025-05-18 15:14:00,Credit Card,2,1531,5,10.9,0
8730,44,680,2025-05-18 15:14:00,Credit Card,3,1317,4,10.49,0
8730,44,680,2025-05-18 15:14:00,Credit Card,4,1015,2,7.18,0
8730,44,680,2025-05-18 15:14:00,Credit Card,5,2067,6,2.39,0.1
8730,44,680,2025-05-18 15:14:00,Credit Card,6,1887,3,7.27,0
8731,31,,2024-09-03 08:14:00,Cash,1,872,6,8.81,0.05
8731,31,,2024-09-03 08:14:00,Cash,2,85,4,16.06,0.05
8731,31,,2024-09-03 08:14:00,Cash,3,1872,5,6.73,0
8731,31,,2024-09-03 08:14:00,Cash,4,248,2,23.35,0
8731,31,,2024-09-03 08:14:00,Cash,5,1876,5,7.55,0.05
8731,31,,2024-09-03 08:14:00,Cash,6,1049,3,4.13,0.15
8731,31,,2024-09-03 08:14:00,Cash,7,499,6,6.29,0
8731,31,,2024-09-03 08:14:00,Cash,8,469,2,17.35,0
8732,29,847,2023-04-30 15:27:00,Debit Card,1,67,6,2.88,0
8732,29,847,2023-04-30 15:27:00,Debit Card,2,39,6,10.78,0.15
8732,29,847,2023-04-30 15:27:00,Debit Card,3,155,1,31.08,0
8732,29,847,2023-04-30 15:27:00,Debit Card,4,78,2,11.93,0
8732,29,847,2023-04-30 15:27:00,Debit Card,5,1248,4,7.3,0.15
8732,29,847,2023-04-30 15:27:00,Debit Card,6,468,1,11.63,0
8732,29,847,2023-04-30 15:27:00,Debit Card,7,953,1,3.37,0.1
8732,29,847,2023-04-30 15:27:00,Debit Card,8,1693,5,28.2,0
8732,29,847,2023-04-30 15:27:00,Debit Card,9,824,4,13.33,0
8733,50,607,2025-07-29 18:22:00,PayPal,1,2080,6,8.39,0.05
8733,50,607,2025-07-29 18:22:00,PayPal,2,1498,3,32.62,0.05
8733,50,607,2025-07-29 18:22:00,PayPal,3,1798,1,5.69,0
8733,50,607,2025-07-29 18:22:00,PayPal,4,2070,2,24.08,0
8734,6,378,2025-06-10 12:21:00,Credit Card,1,482,1,33.25,0
8735,19,857,2023-03-22 13:41:00,Mobile Pay,1,771,3,1.73,0.05
8736,48,541,2024-01-20 15:16:00,PayPal,1,981,6,25.9,0
8736,48,541,2024-01-20 15:16:00,PayPal,2,1325,2,2.05,0.15
8736,48,541,2024-01-20 15:16:00,PayPal,3,2441,1,12.73,0
8736,48,541,2024-01-20 15:16:00,PayPal,4,1259,6,25.82,0.05
8736,48,541,2024-01-20 15:16:00,PayPal,5,1286,6,3.7,0.15
8736,48,541,2024-01-20 15:16:00,PayPal,6,2305,5,18.56,0.1
8736,48,541,2024-01-20 15:16:00,PayPal,7,2483,4,8.3,0.05
8736,48,541,2024-01-20 15:16:00,PayPal,8,609,6,4.27,0.15
8737,20,637,2025-11-21 20:34:00,Mobile Pay,1,1985,3,16.14,0
8738,33,,2023-06-14 19:51:00,PayPal,1,2399,6,16.67,0
8739,35,275,2023-12-08 15:25:00,Debit Card,1,1973,1,14.45,0
8739,35,275,2023-12-08 15:25:00,Debit Card,2,14,1,12.78,0
8740,17,647,2023-11-20 09:28:00,Credit Card,1,621,4,1.57,0
8740,17,647,2023-11-20 09:28:00,Credit Card,2,1450,4,4.65,0.1
8741,37,,2025-09-28 07:26:00,Gift Card,1,2102,4,5.8,0
8741,37,,2025-09-28 07:26:00,Gift Card,2,1332,6,3.35,0.2
8741,37,,2025-09-28 07:26:00,Gift Card,3,343,6,9.27,0.05
8742,1,989,2025-12-11 13:09:00,Credit Card,1,2079,2,7.68,0
8742,1,989,2025-12-11 13:09:00,Credit Card,2,900,1,6.44,0
8742,1,989,2025-12-11 13:09:00,Credit Card,3,983,4,15.58,0.2
8742,1,989,2025-12-11 13:09:00,Credit Card,4,791,6,11.87,0
8742,1,989,2025-12-11 13:09:00,Credit Card,5,396,2,10.19,0
8743,36,921,2025-01-05 09:49:00,Mobile Pay,1,828,6,4.74,0
8743,36,921,2025-01-05 09:49:00,Mobile Pay,2,1572,3,19.72,0
8743,36,921,2025-01-05 09:49:00,Mobile Pay,3,2441,5,12.73,0
8743,36,921,2025-01-05 09:49:00,Mobile Pay,4,1849,4,4.14,0.05
8744,2,,2025-01-01 21:45:00,Debit Card,1,433,4,9.37,0
8744,2,,2025-01-01 21:45:00,Debit Card,2,274,4,13.02,0.2
8744,2,,2025-01-01 21:45:00,Debit Card,3,2230,5,11.31,0.15
8744,2,,2025-01-01 21:45:00,Debit Card,4,2434,2,3.65,0.15
8745,50,219,2023-03-24 15:40:00,Gift Card,1,580,4,8.82,0
8745,50,219,2023-03-24 15:40:00,Gift Card,2,31,1,9.96,0.15
8745,50,219,2023-03-24 15:40:00,Gift Card,3,1016,1,7.74,0.1
8745,50,219,2023-03-24 15:40:00,Gift Card,4,1750,6,5.78,0
8745,50,219,2023-03-24 15:40:00,Gift Card,5,1697,3,10.1,0
8746,4,639,2023-06-07 09:26:00,EBT,1,2238,1,10.13,0
8746,4,639,2023-06-07 09:26:00,EBT,2,1175,3,10.14,0
8746,4,639,2023-06-07 09:26:00,EBT,3,1457,6,12.57,0.2
8746,4,639,2023-06-07 09:26:00,EBT,4,16,3,16.36,0
8747,45,97483,2023-07-24 21:54:00,Credit Card,1,1458,1,8.66,0.1
8747,45,97483,2023-07-24 21:54:00,Credit Card,2,888,5,5.6,0
8748,19,954,2024-10-09 20:53:00,Mobile Pay,1,2232,5,9.4,0.1
8748,19,954,2024-10-09 20:53:00,Mobile Pay,2,1915,3,7.29,0.15
8748,19,954,2024-10-09 20:53:00,Mobile Pay,3,810,1,12.42,0
8748,19,954,2024-10-09 20:53:00,Mobile Pay,4,2226,1,21.52,0
8749,25,753,2025-09-01 14:40:00,Credit Card,1,503,6,8.84,0.2
8749,25,753,2025-09-01 14:40:00,Credit Card,2,2052,1,21.14,0
8749,25,753,2025-09-01 14:40:00,Credit Card,3,1018,4,20.68,0
8749,25,753,2025-09-01 14:40:00,Credit Card,4,821,3,9.01,0
8749,25,753,2025-09-01 14:40:00,Credit Card,5,2104,4,13.19,0.15
8750,18,18190,2024-05-18 16:15:00,Gift Card,1,1965,2,3.14,0.1
8750,18,18190,2024-05-18 16:15:00,Gift Card,2,931,4,12.11,0
8750,18,18190,2024-05-18 16:15:00,Gift Card,3,485,1,29.42,0
8751,40,86856,2024-03-01 06:49:00,EBT,1,440,1,5.5,0
8751,40,86856,2024-03-01 06:49:00,EBT,2,1061,5,6.29,0
8751,40,86856,2024-03-01 06:49:00,EBT,3,1825,6,12.96,0.05
8751,40,86856,2024-03-01 06:49:00,EBT,4,2487,6,9.83,0.1
8751,40,86856,2024-03-01 06:49:00,EBT,5,362,2,3.27,0
8751,40,86856,2024-03-01 06:49:00,EBT,6,1932,1,4.83,0
8752,25,301,2023-12-22 14:44:00,EBT,1,1281,1,1.56,0
8752,25,301,2023-12-22 14:44:00,EBT,2,752,5,7.19,0
8752,25,301,2023-12-22 14:44:00,EBT,3,2387,4,9.2,0
8753,50,697,2024-03-27 18:06:00,PayPal,1,357,3,4.43,0
8753,50,697,2024-03-27 18:06:00,PayPal,2,209,5,9.71,0.05
8754,2,,2023-09-16 08:54:00,Cash,1,1358,5,25.58,0.1
8754,2,,2023-09-16 08:54:00,Cash,2,2475,6,1.61,0.2
8754,2,,2023-09-16 08:54:00,Cash,3,813,5,34.5,0.1
8754,2,,2023-09-16 08:54:00,Cash,4,1684,6,4.23,0
8754,2,,2023-09-16 08:54:00,Cash,5,2026,5,11.07,0.05
8754,2,,2023-09-16 08:54:00,Cash,6,2399,5,16.67,0
8754,2,,2023-09-16 08:54:00,Cash,7,1465,1,5.46,0
8754,2,,2023-09-16 08:54:00,Cash,8,190,4,10.17,0.05
8755,48,384,2025-12-20 17:12:00,EBT,1,1071,2,10.69,0.15
8755,48,384,2025-12-20 17:12:00,EBT,2,2146,1,7.98,0.05
8756,16,108,2025-12-02 06:26:00,Credit Card,1,1222,5,24.14,0
8756,16,108,2025-12-02 06:26:00,Credit Card,2,1767,2,33.62,0.15
8757,28,918,2023-09-29 21:39:00,Credit Card,1,1205,4,9.19,0
8757,28,918,2023-09-29 21:39:00,Credit Card,2,489,6,29.64,0.15
8757,28,918,2023-09-29 21:39:00,Credit Card,3,1532,4,8.08,0.2
8758,4,73969,2025-09-18 17:18:00,EBT,1,877,5,14.88,0
8758,4,73969,2025-09-18 17:18:00,EBT,2,2273,6,2.28,0.1
8758,4,73969,2025-09-18 17:18:00,EBT,3,625,4,12.15,0
8758,4,73969,2025-09-18 17:18:00,EBT,4,275,4,7.3,0.15
8759,1,,2024-08-31 12:54:00,Cash,1,2133,3,12.37,0
8759,1,,2024-08-31 12:54:00,Cash,2,907,6,28.1,0
8760,10,397,2024-12-01 17:01:00,Debit Card,1,860,5,3.38,0
8761,2,639,2025-09-27 14:54:00,PayPal,1,2400,6,3.51,0.15
8761,2,639,2025-09-27 14:54:00,PayPal,2,195,2,7.78,0
8761,2,639,2025-09-27 14:54:00,PayPal,3,566,3,12.84,0.15
8761,2,639,2025-09-27 14:54:00,PayPal,4,1205,3,9.19,0.1
8762,18,461,2024-07-15 18:12:00,Cash,1,701,6,18.51,0
8762,18,461,2024-07-15 18:12:00,Cash,2,1241,3,9.64,0.05
8763,17,683,2023-12-20 06:33:00,Debit Card,1,2142,4,12.73,0.1
8764,28,623,2023-03-04 06:03:00,Credit Card,1,1812,4,11.27,0
8764,28,623,2023-03-04 06:03:00,Credit Card,2,1490,4,7.28,0.05
8765,12,35557,2024-05-07 11:43:00,Cash,1,1119,1,5.92,0.05
8766,42,435,2025-01-20 14:31:00,Cash,1,445,4,7.16,0.1
8766,42,435,2025-01-20 14:31:00,Cash,2,174,2,5.58,0.1
8767,9,803,2025-12-13 16:41:00,Gift Card,1,628,4,4.78,0
8767,9,803,2025-12-13 16:41:00,Gift Card,2,2415,4,8.99,0
8767,9,803,2025-12-13 16:41:00,Gift Card,3,2231,5,8.69,0.15
8767,9,803,2025-12-13 16:41:00,Gift Card,4,699,3,12.78,0.05
8767,9,803,2025-12-13 16:41:00,Gift Card,5,701,3,18.51,0.2
8768,16,853,2025-10-16 15:07:00,EBT,1,2433,4,8.24,0.1
8768,16,853,2025-10-16 15:07:00,EBT,2,2176,3,10.13,0.1
8768,16,853,2025-10-16 15:07:00,EBT,3,1101,5,5.02,0
8769,3,974,2024-09-05 17:15:00,PayPal,1,199,5,8.29,0
8769,3,974,2024-09-05 17:15:00,PayPal,2,2222,6,12.71,0
8769,3,974,2024-09-05 17:15:00,PayPal,3,2151,5,7.37,0
8769,3,974,2024-09-05 17:15:00,PayPal,4,2356,4,7.61,0.05
8769,3,974,2024-09-05 17:15:00,PayPal,5,1948,2,8.02,0.05
8769,3,974,2024-09-05 17:15:00,PayPal,6,1017,6,5.0,0
8769,3,974,2024-09-05 17:15:00,PayPal,7,385,2,6.55,0.05
8770,30,,2025-04-20 17:40:00,Mobile Pay,1,635,4,7.08,0.15
8770,30,,2025-04-20 17:40:00,Mobile Pay,2,686,5,12.34,0
8771,26,,2025-03-02 17:04:00,Mobile Pay,1,2346,2,11.78,0
8771,26,,2025-03-02 17:04:00,Mobile Pay,2,630,5,4.85,0.1
8772,9,980,2024-12-02 17:49:00,Credit Card,1,2148,6,12.63,0.1
8772,9,980,2024-12-02 17:49:00,Credit Card,2,2269,5,6.78,0.15
8772,9,980,2024-12-02 17:49:00,Credit Card,3,615,2,6.5,0.15
8772,9,980,2024-12-02 17:49:00,Credit Card,4,919,6,5.2,0.15
8773,8,629,2023-04-20 12:39:00,Gift Card,1,2285,4,7.42,0
8774,20,63235,2024-05-25 06:21:00,PayPal,1,404,1,21.15,0
8775,31,291,2024-04-30 16:10:00,Debit Card,1,1312,2,18.75,0.2
8776,12,20228,2025-05-17 14:44:00,Debit Card,1,25,3,32.99,0.05
8776,12,20228,2025-05-17 14:44:00,Debit Card,2,1812,4,11.27,0.1
8776,12,20228,2025-05-17 14:44:00,Debit Card,3,1337,6,9.59,0.1
8776,12,20228,2025-05-17 14:44:00,Debit Card,4,1659,6,6.43,0.1
8776,12,20228,2025-05-17 14:44:00,Debit Card,5,1381,6,9.79,0
8776,12,20228,2025-05-17 14:44:00,Debit Card,6,849,5,6.48,0.15
8776,12,20228,2025-05-17 14:44:00,Debit Card,7,1574,4,11.86,0.05
8777,15,374,2024-06-17 07:14:00,PayPal,1,346,6,30.43,0.15
8777,15,374,2024-06-17 07:14:00,PayPal,2,415,2,12.89,0
8778,48,953,2024-07-17 18:37:00,Credit Card,1,1374,3,14.33,0.15
8779,8,397,2024-02-12 19:23:00,Mobile Pay,1,2448,6,7.55,0.1
8779,8,397,2024-02-12 19:23:00,Mobile Pay,2,2119,4,8.25,0
8779,8,397,2024-02-12 19:23:00,Mobile Pay,3,96,6,1.99,0.2
8779,8,397,2024-02-12 19:23:00,Mobile Pay,4,1206,4,6.51,0
8780,47,49,2024-02-24 11:28:00,Credit Card,1,1076,5,27.44,0.1
8780,47,49,2024-02-24 11:28:00,Credit Card,2,1985,4,16.14,0
8780,47,49,2024-02-24 11:28:00,Credit Card,3,571,1,9.79,0
8781,7,348,2025-11-25 12:58:00,Gift Card,1,2402,1,7.73,0.1
8781,7,348,2025-11-25 12:58:00,Gift Card,2,299,3,2.3,0.2
8781,7,348,2025-11-25 12:58:00,Gift Card,3,1889,2,5.45,0.15
8781,7,348,2025-11-25 12:58:00,Gift Card,4,1593,5,10.45,0.05
8782,35,493,2023-11-14 14:17:00,Cash,1,1102,4,17.69,0
8782,35,493,2023-11-14 14:17:00,Cash,2,749,1,24.13,0
8783,12,169,2024-06-19 09:22:00,Mobile Pay,1,695,5,14.02,0
8783,12,169,2024-06-19 09:22:00,Mobile Pay,2,1731,2,7.91,0.15
8783,12,169,2024-06-19 09:22:00,Mobile Pay,3,1293,6,11.67,0
8784,3,283,2023-02-03 11:23:00,Gift Card,1,1500,1,3.92,0
8784,3,283,2023-02-03 11:23:00,Gift Card,2,1426,5,5.58,0.05
8784,3,283,2023-02-03 11:23:00,Gift Card,3,1027,3,10.14,0.15
8785,47,615,2023-04-07 15:26:00,Mobile Pay,1,1645,3,13.91,0
8785,47,615,2023-04-07 15:26:00,Mobile Pay,2,84,2,3.69,0.2
8785,47,615,2023-04-07 15:26:00,Mobile Pay,3,1821,1,32.99,0.05
8785,47,615,2023-04-07 15:26:00,Mobile Pay,4,1036,4,12.12,0
8785,47,615,2023-04-07 15:26:00,Mobile Pay,5,2062,6,6.13,0.2
8785,47,615,2023-04-07 15:26:00,Mobile Pay,6,993,5,10.84,0
8785,47,615,2023-04-07 15:26:00,Mobile Pay,7,869,1,7.7,0
8785,47,615,2023-04-07 15:26:00,Mobile Pay,8,2496,5,13.6,0
8786,17,626,2023-03-17 08:34:00,Mobile Pay,1,8,1,7.12,0.15
8786,17,626,2023-03-17 08:34:00,Mobile Pay,2,476,2,5.01,0.2
8787,23,69,2024-12-23 20:21:00,Debit Card,1,2402,1,7.73,0.1
8787,23,69,2024-12-23 20:21:00,Debit Card,2,1228,3,7.34,0.1
