product_id,sku,product_name,category,subcategory,brand,unit_price,cost,is_active
1867,GRO-001867-231,Chiquita Peanut Butter Creamy 16oz,Grocery,Pantry,Chiquita,8.01,5.11,True
1868,FRO-001868-889,Private Selection Fish Sticks 15oz,Frozen,Frozen,Private Selection,4.12,2.67,True
1869,PRO-001869-614,365 Whole Foods Lemons 2lb Bag,Produce,Fresh,365 Whole Foods,5.65,3.72,True
1870,SNA-001870-904,Coca-Cola Granola Bars Chewy 6ct,Snacks,Snacks,Coca-Cola,3.38,2.19,True
1871,PRO-001871-445,Great Value Gala Apples 3lb Bag,Produce,Fresh,Great Value,12.38,8.82,True
1872,SNA-001872-149,Private Selection Beef Jerky Original 2.85oz,Snacks,Snacks,Private Selection,6.73,3.76,True
1873,FRO-001873-713,Kirkland Signature French Fries Crinkle 32oz,Frozen,Frozen,Kirkland Signature,11.38,6.92,True
1874,BEV-001874-373,Doritos Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Doritos,5.55,3.51,True
1875,HOU-001875-136,Wonder Bread Paper Plates 40ct,Household,Cleaning,Wonder Bread,22.86,14.45,True
1876,BAK-001876-186,Kraft Sourdough Bread Loaf,Bakery,Bakery,Kraft,7.55,4.37,True
1877,FRO-001877-453,Tyson Fish Sticks 15oz,Frozen,Frozen,Tyson,14.67,10.39,True
1878,SNA-001878-178,Kirkland Signature Beef Jerky Original 2.85oz,Snacks,Snacks,Kirkland Signature,5.11,2.86,True
1879,PRO-001879-842,Lays Russet Potatoes 5lb Bag,Produce,Fresh,Lays,2.21,1.69,True
1880,BAK-001880-288,Great Value Tortillas Flour 10ct,Bakery,Bakery,Great Value,12.41,7.56,True
1881,PRO-001881-219,Private Selection Cucumber 3ct,Produce,Fresh,Private Selection,10.58,7.21,False
1882,SNA-001882-810,General Mills Cookies Sandwich 15.25oz,Snacks,Snacks,General Mills,10.64,6.77,True
1883,BAK-001883-896,Folgers Donuts Glazed 12ct,Bakery,Bakery,Folgers,3.46,2.3,True
1884,BAK-001884-391,Oscar Mayer Chocolate Chip Cookies 12ct,Bakery,Bakery,Oscar Mayer,4.48,2.88,True
1885,BAK-001885-373,Tyson Chocolate Chip Cookies 12ct,Bakery,Bakery,Tyson,6.7,4.9,True
1886,PRO-001886-118,General Mills Baby Spinach 5oz Clamshell,Produce,Fresh,General Mills,9.59,5.76,True
1887,FRO-001887-709,Wonder Bread Fish Sticks 15oz,Frozen,Frozen,Wonder Bread,7.27,4.65,True
1888,GRO-001888-427,Chiquita Olive Oil Extra Virgin 16.9oz,Grocery,Pantry,Chiquita,5.34,3.48,True
1889,FRO-001889-814,Doritos Chicken Nuggets 24oz,Frozen,Frozen,Doritos,5.45,3.49,True
1890,PRO-001890-674,Nature Valley Green Seedless Grapes 2lb,Produce,Fresh,Nature Valley,12.81,7.29,True
1891,SNA-001891-398,Dole Granola Bars Chewy 6ct,Snacks,Snacks,Dole,10.08,6.59,True
1892,DAI-001892-270,Heinz Vanilla Ice Cream Gallon,Dairy,Dairy,Heinz,8.59,5.84,True
1893,GRO-001893-669,Dole Salsa Medium 16oz,Grocery,Pantry,Dole,10.0,7.78,True
1894,SNA-001894-721,Tide Popcorn Microwave Butter 6ct,Snacks,Snacks,Tide,12.39,7.17,True
1895,MEA-001895-396,Heinz Ground Beef 80/20 1lb,Meat,Butcher,Heinz,10.35,6.07,True
1896,BAK-001896-460,Private Selection Baguette French,Bakery,Bakery,Private Selection,10.08,6.51,True
1897,HOU-001897-208,Wonder Bread Surface Cleaner Spray 22oz,Household,Cleaning,Wonder Bread,24.92,17.64,True
1898,HOU-001898-645,Doritos LED Light Bulbs 4ct,Household,Cleaning,Doritos,16.76,12.53,True
1899,FRO-001899-260,365 Whole Foods Frozen Waffles 10ct,Frozen,Frozen,365 Whole Foods,14.11,8.34,True
1900,SNA-001900-771,365 Whole Foods Granola Bars Chewy 6ct,Snacks,Snacks,365 Whole Foods,3.31,2.51,True
1901,BAK-001901-293,Private Selection Tortillas Flour 10ct,Bakery,Bakery,Private Selection,8.74,6.05,True
1902,SNA-001902-684,Hellmanns Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Hellmanns,9.86,7.57,True
1903,MEA-001903-740,Heinz Atlantic Salmon Fillet 1lb,Meat,Butcher,Heinz,19.15,10.93,True
1904,BAK-001904-984,Lays Baguette French,Bakery,Bakery,Lays,3.55,2.7,True
1905,MEA-001905-829,Nature Valley Atlantic Salmon Fillet 1lb,Meat,Butcher,Nature Valley,32.63,20.37,True
1906,GRO-001906-572,Heinz Tomato Sauce 15oz,Grocery,Pantry,Heinz,6.66,4.71,True
1907,MEA-001907-612,365 Whole Foods Atlantic Salmon Fillet 1lb,Meat,Butcher,365 Whole Foods,24.23,17.81,True
1908,DAI-001908-839,365 Whole Foods Greek Yogurt Plain 32oz,Dairy,Dairy,365 Whole Foods,12.55,6.92,True
1909,BAK-001909-982,Nature Valley Baguette French,Bakery,Bakery,Nature Valley,5.8,4.23,False
1910,SNA-001910-895,Folgers Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Folgers,8.39,6.52,True
1911,FRO-001911-399,Kirkland Signature Frozen Berries Blend 16oz,Frozen,Frozen,Kirkland Signature,12.82,9.49,True
1912,GRO-001912-833,Tide Olive Oil Extra Virgin 16.9oz,Grocery,Pantry,Tide,12.14,8.43,True
1913,PRO-001913-967,Pepsi Hass Avocados 4ct,Produce,Fresh,Pepsi,4.36,3.23,True
1914,PRO-001914-475,Kraft Clementines 3lb Bag,Produce,Fresh,Kraft,6.12,3.84,True
1915,FRO-001915-199,Tyson Chicken Nuggets 24oz,Frozen,Frozen,Tyson,7.29,5.17,True
1916,FRO-001916-450,Tyson Chicken Nuggets 24oz,Frozen,Frozen,Tyson,6.89,4.49,True
1917,BEV-001917-708,Tyson Sports Drink Variety 6x20oz,Beverages,Drinks,Tyson,3.9,2.27,True
1918,GRO-001918-677,Bounty Tomato Sauce 15oz,Grocery,Pantry,Bounty,5.53,3.41,True
1919,DAI-001919-412,Wonder Bread Vanilla Ice Cream Gallon,Dairy,Dairy,Wonder Bread,6.85,4.46,True
1920,DAI-001920-399,Hellmanns Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,Hellmanns,11.34,6.91,True
1921,MEA-001921-251,Dole Deli Ham Sliced 1lb,Meat,Butcher,Dole,22.52,13.73,True
1922,SNA-001922-733,Nature Valley Chocolate Bar Milk 1.55oz,Snacks,Snacks,Nature Valley,11.82,9.14,True
1923,SNA-001923-483,Lays Granola Bars Chewy 6ct,Snacks,Snacks,Lays,5.71,4.36,True
1924,SNA-001924-595,Kraft Beef Jerky Original 2.85oz,Snacks,Snacks,Kraft,11.79,6.52,True
1925,HOU-001925-311,Dole Trash Bags Tall Kitchen 80ct,Household,Cleaning,Dole,11.72,7.2,True
1926,PRO-001926-465,Nestle Green Seedless Grapes 2lb,Produce,Fresh,Nestle,7.13,4.86,True
1927,GRO-001927-333,Lays Ketchup 20oz,Grocery,Pantry,Lays,9.96,6.31,True
1928,PRO-001928-168,Lays Yellow Onions 3lb Bag,Produce,Fresh,Lays,4.47,3.45,True
1929,SNA-001929-557,Kirkland Signature Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Kirkland Signature,7.92,4.81,True
1930,DAI-001930-978,Wonder Bread String Cheese 12ct,Dairy,Dairy,Wonder Bread,4.16,2.95,True
1931,GRO-001931-665,Tyson All-Purpose Flour 5lb Bag,Grocery,Pantry,Tyson,4.54,3.27,True
1932,PRO-001932-635,Pepsi Blueberries 6oz,Produce,Fresh,Pepsi,4.83,2.89,True
1933,FRO-001933-649,Coca-Cola Frozen Berries Blend 16oz,Frozen,Frozen,Coca-Cola,13.63,7.66,True
1934,PRO-001934-219,Nature Valley Baby Spinach 5oz Clamshell,Produce,Fresh,Nature Valley,6.46,4.26,True
1935,MEA-001935-407,Nature Valley Deli Ham Sliced 1lb,Meat,Butcher,Nature Valley,22.07,15.09,True
1936,PRO-001936-896,365 Whole Foods Clementines 3lb Bag,Produce,Fresh,365 Whole Foods,8.81,6.04,True
1937,FRO-001937-872,Tyson Frozen Pizza Pepperoni 12in,Frozen,Frozen,Tyson,8.17,5.0,True
1938,HOU-001938-626,Nature Valley LED Light Bulbs 4ct,Household,Cleaning,Nature Valley,13.5,9.43,True
1939,SNA-001939-381,Chiquita Pretzels Mini 16oz,Snacks,Snacks,Chiquita,9.22,6.14,True
1940,PRO-001940-599,Kraft Romaine Hearts 3ct,Produce,Fresh,Kraft,1.37,1.04,True
1941,FRO-001941-167,Kraft Frozen Mixed Vegetables 12oz,Frozen,Frozen,Kraft,12.24,8.63,True
1942,FRO-001942-803,Wonder Bread French Fries Crinkle 32oz,Frozen,Frozen,Wonder Bread,9.68,5.73,True
1943,MEA-001943-613,Dole Pork Chops Bone-In 1lb,Meat,Butcher,Dole,14.15,10.28,True
1944,BEV-001944-684,Nestle Sports Drink Variety 6x20oz,Beverages,Drinks,Nestle,11.22,7.01,True
1945,BAK-001945-724,Kraft Chocolate Chip Cookies 12ct,Bakery,Bakery,Kraft,9.04,5.65,True
1946,FRO-001946-334,Tyson Fish Sticks 15oz,Frozen,Frozen,Tyson,14.22,9.36,True
1947,BEV-001947-413,Pepsi Green Tea Bags 20ct,Beverages,Drinks,Pepsi,7.33,4.63,True
1948,FRO-001948-676,Private Selection Frozen Waffles 10ct,Frozen,Frozen,Private Selection,8.02,5.18,True
1949,BAK-001949-462,Private Selection Croissants 4ct,Bakery,Bakery,Private Selection,8.85,5.15,True
1950,BEV-001950-307,Folgers Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Folgers,5.89,4.21,True
1951,HOU-001951-537,Chiquita Paper Towels 6 Rolls,Household,Cleaning,Chiquita,28.72,17.95,True
1952,MEA-001952-615,Hellmanns Pork Chops Bone-In 1lb,Meat,Butcher,Hellmanns,18.19,11.15,True
1953,DAI-001953-838,Nature Valley Sour Cream 16oz,Dairy,Dairy,Nature Valley,8.23,6.33,True
1954,BAK-001954-386,General Mills Cinnamon Rolls 8ct,Bakery,Bakery,General Mills,12.84,8.79,True
1955,GRO-001955-382,Chiquita Mac & Cheese Dinner 7.25oz,Grocery,Pantry,Chiquita,7.58,4.93,True
1956,FRO-001956-432,Horizon Organic Frozen Mixed Vegetables 12oz,Frozen,Frozen,Horizon Organic,14.73,10.58,True
1957,DAI-001957-687,Dole Vanilla Ice Cream Gallon,Dairy,Dairy,Dole,3.63,2.07,True
1958,SNA-001958-643,Doritos Mixed Nuts Roasted 15oz,Snacks,Snacks,Doritos,10.85,7.69,True
1959,PRO-001959-828,Folgers Cucumber 3ct,Produce,Fresh,Folgers,9.94,7.66,True
1960,FRO-001960-428,Kraft Chicken Nuggets 24oz,Frozen,Frozen,Kraft,8.88,5.83,True
1961,BEV-001961-865,Hellmanns Coffee Ground Medium Roast 12oz,Beverages,Drinks,Hellmanns,14.22,8.28,True
1962,BAK-001962-917,Nature Valley Tortillas Flour 10ct,Bakery,Bakery,Nature Valley,1.85,1.24,True
1963,SNA-001963-679,Great Value Granola Bars Chewy 6ct,Snacks,Snacks,Great Value,6.41,3.57,True
1964,HOU-001964-389,Nature Valley LED Light Bulbs 4ct,Household,Cleaning,Nature Valley,22.23,15.47,True
1965,PRO-001965-644,Coca-Cola Organic Carrots 2lb Bag,Produce,Fresh,Coca-Cola,3.14,2.1,True
1966,FRO-001966-885,Horizon Organic Chicken Nuggets 24oz,Frozen,Frozen,Horizon Organic,11.36,8.38,True
1967,DAI-001967-174,Chiquita Almond Milk Unsweetened 64oz,Dairy,Dairy,Chiquita,3.42,2.33,True
1968,BAK-001968-688,Tide Croissants 4ct,Bakery,Bakery,Tide,4.73,3.28,True
1969,GRO-001969-537,Chiquita Tomato Sauce 15oz,Grocery,Pantry,Chiquita,3.05,2.28,True
1970,HOU-001970-769,365 Whole Foods LED Light Bulbs 4ct,Household,Cleaning,365 Whole Foods,24.95,18.14,True
1971,HOU-001971-256,Heinz Fabric Softener 60oz,Household,Cleaning,Heinz,10.66,6.23,True
1972,PRO-001972-716,Doritos Organic Bananas Bunch,Produce,Fresh,Doritos,12.34,6.9,True
1973,HOU-001973-991,Chiquita Laundry Detergent Liquid 100oz,Household,Cleaning,Chiquita,14.45,8.71,True
1974,BEV-001974-377,Private Selection Orange Juice Pulp Free 52oz,Beverages,Drinks,Private Selection,6.17,4.7,True
1975,GRO-001975-226,365 Whole Foods Peanut Butter Creamy 16oz,Grocery,Pantry,365 Whole Foods,11.05,7.03,True
1976,MEA-001976-557,Kirkland Signature Ribeye Steak 12oz,Meat,Butcher,Kirkland Signature,18.15,10.81,True
1977,PRO-001977-618,Kraft Hass Avocados 4ct,Produce,Fresh,Kraft,11.98,8.59,True
1978,MEA-001978-858,Nature Valley Ground Beef 80/20 1lb,Meat,Butcher,Nature Valley,23.14,16.72,True
1979,MEA-001979-918,Horizon Organic Pork Chops Bone-In 1lb,Meat,Butcher,Horizon Organic,20.2,13.33,True
1980,FRO-001980-489,Great Value Frozen Pizza Pepperoni 12in,Frozen,Frozen,Great Value,12.73,8.17,True
1981,HOU-001981-956,Dole Surface Cleaner Spray 22oz,Household,Cleaning,Dole,6.95,5.33,True
1982,MEA-001982-766,Horizon Organic Ground Pork 1lb,Meat,Butcher,Horizon Organic,24.3,15.54,True
1983,BEV-001983-146,Chiquita Cold Brew Coffee 48oz,Beverages,Drinks,Chiquita,5.11,3.1,True
1984,DAI-001984-243,Pepsi Cream Cheese 8oz Bar,Dairy,Dairy,Pepsi,9.42,6.83,True
1985,MEA-001985-400,Oscar Mayer Ground Pork 1lb,Meat,Butcher,Oscar Mayer,16.14,10.42,True
1986,DAI-001986-255,Lays Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,Lays,9.97,7.34,True
1987,PRO-001987-130,Kraft Romaine Hearts 3ct,Produce,Fresh,Kraft,7.11,4.41,True
1988,BEV-001988-129,Chiquita Sports Drink Variety 6x20oz,Beverages,Drinks,Chiquita,12.5,7.83,True
1989,GRO-001989-517,Pepsi Chicken Broth 32oz,Grocery,Pantry,Pepsi,1.83,1.17,True
1990,SNA-001990-202,Kraft Popcorn Microwave Butter 6ct,Snacks,Snacks,Kraft,1.46,1.1,True
1991,PRO-001991-575,Nature Valley Hass Avocados 4ct,Produce,Fresh,Nature Valley,12.8,9.56,True
1992,DAI-001992-100,Wonder Bread Vanilla Ice Cream Gallon,Dairy,Dairy,Wonder Bread,4.93,3.24,True
1993,DAI-001993-652,Oscar Mayer Sour Cream 16oz,Dairy,Dairy,Oscar Mayer,5.57,3.85,True
1994,FRO-001994-300,Heinz Frozen Berries Blend 16oz,Frozen,Frozen,Heinz,4.94,3.3,True
1995,DAI-001995-184,Oscar Mayer Greek Yogurt Plain 32oz,Dairy,Dairy,Oscar Mayer,9.99,7.14,True
1996,PRO-001996-356,General Mills Baby Spinach 5oz Clamshell,Produce,Fresh,General Mills,3.45,2.42,True
1997,FRO-001997-691,Lays Frozen Lasagna Family Size,Frozen,Frozen,Lays,14.85,9.08,True
1998,HOU-001998-777,Bounty Sponges Scrub 6ct,Household,Cleaning,Bounty,9.35,6.73,True
1999,BAK-001999-286,Nestle Croissants 4ct,Bakery,Bakery,Nestle,1.46,1.02,True
2000,MEA-002000-430,Tide Atlantic Salmon Fillet 1lb,Meat,Butcher,Tide,5.34,3.53,True
2001,MEA-002001-515,Heinz Chicken Thighs Family Pack,Meat,Butcher,Heinz,18.55,11.12,True
2002,SNA-002002-862,Coca-Cola Beef Jerky Original 2.85oz,Snacks,Snacks,Coca-Cola,4.56,3.31,True
2003,HOU-002003-449,Tyson Dish Soap Liquid 24oz,Household,Cleaning,Tyson,29.2,19.33,True
2004,PRO-002004-881,Chiquita Green Seedless Grapes 2lb,Produce,Fresh,Chiquita,7.36,4.15,True
2005,GRO-002005-196,Pepsi Granulated Sugar 4lb Bag,Grocery,Pantry,Pepsi,3.95,2.59,True
2006,SNA-002006-994,Pepsi Mixed Nuts Roasted 15oz,Snacks,Snacks,Pepsi,5.36,3.51,True
2007,PRO-002007-286,Lays Cucumber 3ct,Produce,Fresh,Lays,5.94,4.55,False
2008,MEA-002008-327,Oscar Mayer Atlantic Salmon Fillet 1lb,Meat,Butcher,Oscar Mayer,28.27,16.84,True
2009,SNA-002009-980,Heinz Popcorn Microwave Butter 6ct,Snacks,Snacks,Heinz,7.5,4.21,True
2010,SNA-002010-643,Folgers Pretzels Mini 16oz,Snacks,Snacks,Folgers,3.24,1.9,True
2011,MEA-002011-653,Pepsi Ground Pork 1lb,Meat,Butcher,Pepsi,33.26,22.96,True
2012,BEV-002012-403,Tide Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Tide,7.97,5.34,True
2013,FRO-002013-239,Chiquita Frozen Berries Blend 16oz,Frozen,Frozen,Chiquita,11.79,7.3,True
2014,SNA-002014-851,Nestle Mixed Nuts Roasted 15oz,Snacks,Snacks,Nestle,8.46,6.52,True
2015,BAK-002015-592,Pepsi Chocolate Chip Cookies 12ct,Bakery,Bakery,Pepsi,10.91,7.92,True
2016,MEA-002016-761,Kraft Ribeye Steak 12oz,Meat,Butcher,Kraft,17.56,12.05,True
2017,HOU-002017-382,General Mills Laundry Detergent Liquid 100oz,Household,Cleaning,General Mills,9.2,5.91,True
2018,DAI-002018-245,365 Whole Foods Greek Yogurt Plain 32oz,Dairy,Dairy,365 Whole Foods,9.16,6.64,True
2019,PRO-002019-636,Dole Organic Carrots 2lb Bag,Produce,Fresh,Dole,2.49,1.73,True
2020,FRO-002020-654,Coca-Cola Frozen Waffles 10ct,Frozen,Frozen,Coca-Cola,12.03,7.87,True
2021,HOU-002021-490,Kirkland Signature Paper Plates 40ct,Household,Cleaning,Kirkland Signature,30.13,18.34,True
2022,BAK-002022-997,Kraft Whole Wheat Bread,Bakery,Bakery,Kraft,9.59,7.18,True
2023,BEV-002023-205,Lays Spring Water 24x16.9oz Bottles,Beverages,Drinks,Lays,4.51,3.24,False
2024,HOU-002024-606,Oscar Mayer Trash Bags Tall Kitchen 80ct,Household,Cleaning,Oscar Mayer,30.09,23.22,True
2025,PRO-002025-962,Tyson Cucumber 3ct,Produce,Fresh,Tyson,9.76,5.99,True
2026,SNA-002026-782,Private Selection Granola Bars Chewy 6ct,Snacks,Snacks,Private Selection,11.07,8.59,True
2027,PRO-002027-348,Nature Valley Clementines 3lb Bag,Produce,Fresh,Nature Valley,8.14,4.89,True
2028,BEV-002028-599,Folgers Pepsi Cola 12x12oz Cans,Beverages,Drinks,Folgers,9.94,7.38,True
2029,SNA-002029-716,Kirkland Signature Chocolate Bar Milk 1.55oz,Snacks,Snacks,Kirkland Signature,2.55,1.89,True
2030,PRO-002030-220,Coca-Cola Lemons 2lb Bag,Produce,Fresh,Coca-Cola,12.6,7.62,True
2031,BAK-002031-862,Folgers Tortillas Flour 10ct,Bakery,Bakery,Folgers,1.76,1.23,True
2032,FRO-002032-508,Kirkland Signature Frozen Lasagna Family Size,Frozen,Frozen,Kirkland Signature,12.84,8.92,True
2033,GRO-002033-285,Heinz Tomato Sauce 15oz,Grocery,Pantry,Heinz,1.57,1.21,True
2034,BAK-002034-969,365 Whole Foods Croissants 4ct,Bakery,Bakery,365 Whole Foods,11.71,7.41,True
2035,HOU-002035-556,Tyson Trash Bags Tall Kitchen 80ct,Household,Cleaning,Tyson,28.5,17.8,True
2036,BEV-002036-671,Nestle Orange Juice Pulp Free 52oz,Beverages,Drinks,Nestle,12.35,8.35,True
2037,BAK-002037-964,Kraft Blueberry Muffins 4ct,Bakery,Bakery,Kraft,7.14,4.07,True
2038,SNA-002038-948,Chiquita Pretzels Mini 16oz,Snacks,Snacks,Chiquita,4.87,3.7,True
2039,BAK-002039-609,Hellmanns Blueberry Muffins 4ct,Bakery,Bakery,Hellmanns,8.77,6.35,True
2040,FRO-002040-925,Chiquita French Fries Crinkle 32oz,Frozen,Frozen,Chiquita,8.52,5.39,True
2041,DAI-002041-214,Great Value Sour Cream 16oz,Dairy,Dairy,Great Value,3.51,2.18,True
2042,SNA-002042-651,Doritos Mixed Nuts Roasted 15oz,Snacks,Snacks,Doritos,3.37,2.33,True
2043,PRO-002043-712,Folgers Hass Avocados 4ct,Produce,Fresh,Folgers,11.99,8.42,True
2044,DAI-002044-645,Chiquita String Cheese 12ct,Dairy,Dairy,Chiquita,5.43,3.15,True
2045,BEV-002045-184,Heinz Sports Drink Variety 6x20oz,Beverages,Drinks,Heinz,7.21,4.34,True
2046,MEA-002046-783,Pepsi Rotisserie Chicken Whole,Meat,Butcher,Pepsi,34.77,19.33,True
2047,MEA-002047-550,General Mills Pork Chops Bone-In 1lb,Meat,Butcher,General Mills,24.43,14.65,True
2048,MEA-002048-594,Hellmanns Boneless Chicken Breast 1lb,Meat,Butcher,Hellmanns,30.13,19.44,True
2049,MEA-002049-968,Kraft Ribeye Steak 12oz,Meat,Butcher,Kraft,20.55,13.19,True
2050,BAK-002050-915,Folgers Donuts Glazed 12ct,Bakery,Bakery,Folgers,12.78,9.39,True
2051,HOU-002051-427,General Mills Surface Cleaner Spray 22oz,Household,Cleaning,General Mills,21.2,12.04,True
2052,HOU-002052-914,General Mills Fabric Softener 60oz,Household,Cleaning,General Mills,21.14,12.25,False
2053,SNA-002053-421,Doritos Beef Jerky Original 2.85oz,Snacks,Snacks,Doritos,2.52,1.86,True
2054,HOU-002054-760,Folgers Fabric Softener 60oz,Household,Cleaning,Folgers,34.28,25.33,True
2055,BEV-002055-571,Kirkland Signature Sports Drink Variety 6x20oz,Beverages,Drinks,Kirkland Signature,10.61,7.05,True
2056,DAI-002056-559,Doritos Whole Milk Gallon,Dairy,Dairy,Doritos,7.83,4.41,True
2057,DAI-002057-462,Oscar Mayer Large Grade A Eggs 12ct,Dairy,Dairy,Oscar Mayer,2.06,1.47,True
2058,GRO-002058-602,Hellmanns Chicken Broth 32oz,Grocery,Pantry,Hellmanns,6.33,4.59,True
2059,BAK-002059-562,Oscar Mayer Sourdough Bread Loaf,Bakery,Bakery,Oscar Mayer,4.91,3.49,True
2060,MEA-002060-516,Lays Deli Ham Sliced 1lb,Meat,Butcher,Lays,9.32,6.28,True
2061,HOU-002061-154,Hellmanns Paper Towels 6 Rolls,Household,Cleaning,Hellmanns,26.35,16.66,True
2062,PRO-002062-642,Horizon Organic Lemons 2lb Bag,Produce,Fresh,Horizon Organic,6.13,3.6,True
2063,DAI-002063-764,Great Value Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,Great Value,12.16,8.73,True
2064,PRO-002064-817,Heinz Russet Potatoes 5lb Bag,Produce,Fresh,Heinz,12.39,7.92,True
2065,FRO-002065-287,Chiquita Frozen Mixed Vegetables 12oz,Frozen,Frozen,Chiquita,4.59,2.9,True
2066,BEV-002066-288,Horizon Organic Sparkling Water Lime 8x12oz,Beverages,Drinks,Horizon Organic,6.49,3.87,True
2067,PRO-002067-869,365 Whole Foods Yellow Onions 3lb Bag,Produce,Fresh,365 Whole Foods,2.39,1.46,True
2068,GRO-002068-799,Kirkland Signature Granulated Sugar 4lb Bag,Grocery,Pantry,Kirkland Signature,5.66,3.33,False
2069,SNA-002069-434,Great Value Potato Chips Classic 10oz,Snacks,Snacks,Great Value,5.79,3.22,True
2070,HOU-002070-293,Kraft Laundry Detergent Liquid 100oz,Household,Cleaning,Kraft,24.08,16.0,True
2071,HOU-002071-258,Oscar Mayer Laundry Detergent Liquid 100oz,Household,Cleaning,Oscar Mayer,22.98,15.67,True
2072,DAI-002072-933,Pepsi Cream Cheese 8oz Bar,Dairy,Dairy,Pepsi,10.87,6.05,True
2073,SNA-002073-398,Dole Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Dole,2.55,1.8,True
2074,DAI-002074-297,Nature Valley Large Grade A Eggs 12ct,Dairy,Dairy,Nature Valley,8.35,6.51,True
2075,FRO-002075-902,Tide Frozen Lasagna Family Size,Frozen,Frozen,Tide,8.64,4.98,True
2076,HOU-002076-244,Bounty Trash Bags Tall Kitchen 80ct,Household,Cleaning,Bounty,12.17,8.98,True
2077,BAK-002077-160,Bounty Croissants 4ct,Bakery,Bakery,Bounty,12.01,9.15,True
2078,PRO-002078-193,Lays Cucumber 3ct,Produce,Fresh,Lays,9.05,5.64,True
2079,SNA-002079-875,Tide Cookies Sandwich 15.25oz,Snacks,Snacks,Tide,7.68,4.58,True
2080,FRO-002080-741,Dole Chicken Nuggets 24oz,Frozen,Frozen,Dole,8.39,5.45,True
2081,GRO-002081-429,Coca-Cola Corn Flakes Cereal 12oz,Grocery,Pantry,Coca-Cola,7.86,5.43,True
2082,BEV-002082-156,Folgers Cold Brew Coffee 48oz,Beverages,Drinks,Folgers,9.56,5.35,True
2083,BEV-002083-655,Heinz Sports Drink Variety 6x20oz,Beverages,Drinks,Heinz,5.48,3.41,True
2084,GRO-002084-494,Dole Long Grain White Rice 2lb Bag,Grocery,Pantry,Dole,3.49,2.69,True
2085,BAK-002085-969,Lays Baguette French,Bakery,Bakery,Lays,3.38,2.15,True
2086,MEA-002086-290,365 Whole Foods Ground Beef 80/20 1lb,Meat,Butcher,365 Whole Foods,31.76,22.67,True
2087,MEA-002087-684,Nestle Italian Sausage Links 12oz,Meat,Butcher,Nestle,24.2,13.4,True
2088,MEA-002088-397,Coca-Cola Ground Pork 1lb,Meat,Butcher,Coca-Cola,5.13,3.11,True
2089,HOU-002089-946,Tide Dish Soap Liquid 24oz,Household,Cleaning,Tide,11.84,9.01,True
2090,DAI-002090-352,Hellmanns Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,Hellmanns,8.56,5.22,True
2091,BEV-002091-854,Wonder Bread Spring Water 24x16.9oz Bottles,Beverages,Drinks,Wonder Bread,14.0,9.02,True
2092,BAK-002092-962,Tyson Tortillas Flour 10ct,Bakery,Bakery,Tyson,11.83,8.73,True
2093,GRO-002093-504,Folgers Mac & Cheese Dinner 7.25oz,Grocery,Pantry,Folgers,1.78,1.29,True
2094,MEA-002094-217,Wonder Bread Ground Beef 80/20 1lb,Meat,Butcher,Wonder Bread,8.45,6.4,True
2095,DAI-002095-271,Chiquita Cream Cheese 8oz Bar,Dairy,Dairy,Chiquita,12.33,7.51,True
2096,BAK-002096-393,Doritos Donuts Glazed 12ct,Bakery,Bakery,Doritos,4.62,3.15,True
2097,PRO-002097-188,Nestle Russet Potatoes 5lb Bag,Produce,Fresh,Nestle,7.78,5.17,True
2098,GRO-002098-211,Nature Valley Corn Flakes Cereal 12oz,Grocery,Pantry,Nature Valley,2.59,1.45,True
2099,PRO-002099-925,Folgers Romaine Hearts 3ct,Produce,Fresh,Folgers,2.08,1.35,True
2100,DAI-002100-887,Hellmanns Half and Half Quart,Dairy,Dairy,Hellmanns,1.77,1.35,True
2101,MEA-002101-144,Chiquita Pork Chops Bone-In 1lb,Meat,Butcher,Chiquita,22.05,16.94,True
2102,BEV-002102-573,Bounty Orange Juice Pulp Free 52oz,Beverages,Drinks,Bounty,5.8,4.05,True
2103,DAI-002103-165,Lays Salted Butter Sticks 16oz,Dairy,Dairy,Lays,3.93,2.73,True
2104,FRO-002104-171,365 Whole Foods Frozen Pizza Pepperoni 12in,Frozen,Frozen,365 Whole Foods,13.19,9.08,True
2105,DAI-002105-425,Doritos Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,Doritos,1.95,1.38,True
2106,SNA-002106-837,Hellmanns Potato Chips Classic 10oz,Snacks,Snacks,Hellmanns,3.28,2.51,True
2107,DAI-002107-339,Oscar Mayer Large Grade A Eggs 12ct,Dairy,Dairy,Oscar Mayer,1.36,0.75,True
2108,BAK-002108-977,Coca-Cola Whole Wheat Bread,Bakery,Bakery,Coca-Cola,3.92,2.72,True
